sector,subsector,technology,ghg,GCAM_Sector,GCAM_Sector_1,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2
Fruits,Fruits_MissppRS,Fruits_MissppRS_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_MissppRS,Fruits_MissppRS_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_MissppRS,Fruits_MissppRS_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_NelsonR,Fruits_NelsonR_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_NelsonR,Fruits_NelsonR_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_NelsonR,Fruits_NelsonR_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_NelsonR,Fruits_NelsonR_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_OhioR,Fruits_OhioR_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_OhioR,Fruits_OhioR_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_OhioR,Fruits_OhioR_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_OhioR,Fruits_OhioR_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_RioGrande,Fruits_RioGrande_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_RioGrande,Fruits_RioGrande_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_RioGrande,Fruits_RioGrande_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_RioGrande,Fruits_RioGrande_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_TennR,Fruits_TennR_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_TennR,Fruits_TennR_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_TennR,Fruits_TennR_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_TennR,Fruits_TennR_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_TexasCst,Fruits_TexasCst_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_TexasCst,Fruits_TexasCst_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_TexasCst,Fruits_TexasCst_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_TexasCst,Fruits_TexasCst_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaColoRN,Fruits_UsaColoRN_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaColoRN,Fruits_UsaColoRN_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaColoRN,Fruits_UsaColoRN_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaColoRN,Fruits_UsaColoRN_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaColoRS,Fruits_UsaColoRS_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaColoRS,Fruits_UsaColoRS_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaColoRS,Fruits_UsaColoRS_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaColoRS,Fruits_UsaColoRS_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstE,Fruits_UsaCstE_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstE,Fruits_UsaCstE_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstE,Fruits_UsaCstE_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstE,Fruits_UsaCstE_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstNE,Fruits_UsaCstNE_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstNE,Fruits_UsaCstNE_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstNE,Fruits_UsaCstNE_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstNE,Fruits_UsaCstNE_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstSE,Fruits_UsaCstSE_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstSE,Fruits_UsaCstSE_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstSE,Fruits_UsaCstSE_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaCstSE,Fruits_UsaCstSE_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaPacNW,Fruits_UsaPacNW_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaPacNW,Fruits_UsaPacNW_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaPacNW,Fruits_UsaPacNW_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_UsaPacNW,Fruits_UsaPacNW_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_ArkWhtRedR,FruitsTree_ArkWhtRedR_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_ArkWhtRedR,FruitsTree_ArkWhtRedR_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_ArkWhtRedR,FruitsTree_ArkWhtRedR_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_ArkWhtRedR,FruitsTree_ArkWhtRedR_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_California,FruitsTree_California_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_California,FruitsTree_California_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_California,FruitsTree_California_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_California,FruitsTree_California_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_Caribbean,FruitsTree_Caribbean_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_Caribbean,FruitsTree_Caribbean_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_Caribbean,FruitsTree_Caribbean_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_Caribbean,FruitsTree_Caribbean_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_FraserR,FruitsTree_FraserR_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_FraserR,FruitsTree_FraserR_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_GreatBasin,FruitsTree_GreatBasin_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_GreatBasin,FruitsTree_GreatBasin_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_GreatBasin,FruitsTree_GreatBasin_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_GreatBasin,FruitsTree_GreatBasin_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_GreatLakes,FruitsTree_GreatLakes_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_GreatLakes,FruitsTree_GreatLakes_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_GreatLakes,FruitsTree_GreatLakes_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_GreatLakes,FruitsTree_GreatLakes_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MexCstNW,FruitsTree_MexCstNW_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MexCstNW,FruitsTree_MexCstNW_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissouriR,FruitsTree_MissouriR_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissouriR,FruitsTree_MissouriR_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissouriR,FruitsTree_MissouriR_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissouriR,FruitsTree_MissouriR_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissppRN,FruitsTree_MissppRN_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissppRN,FruitsTree_MissppRN_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissppRN,FruitsTree_MissppRN_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissppRN,FruitsTree_MissppRN_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissppRS,FruitsTree_MissppRS_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissppRS,FruitsTree_MissppRS_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissppRS,FruitsTree_MissppRS_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_MissppRS,FruitsTree_MissppRS_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_NelsonR,FruitsTree_NelsonR_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_NelsonR,FruitsTree_NelsonR_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_OhioR,FruitsTree_OhioR_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_OhioR,FruitsTree_OhioR_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_OhioR,FruitsTree_OhioR_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_OhioR,FruitsTree_OhioR_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_RioGrande,FruitsTree_RioGrande_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_RioGrande,FruitsTree_RioGrande_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_RioGrande,FruitsTree_RioGrande_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_RioGrande,FruitsTree_RioGrande_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_TennR,FruitsTree_TennR_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_TennR,FruitsTree_TennR_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_TennR,FruitsTree_TennR_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_TennR,FruitsTree_TennR_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_TexasCst,FruitsTree_TexasCst_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_TexasCst,FruitsTree_TexasCst_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_TexasCst,FruitsTree_TexasCst_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_TexasCst,FruitsTree_TexasCst_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaColoRN,FruitsTree_UsaColoRN_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaColoRN,FruitsTree_UsaColoRN_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaColoRN,FruitsTree_UsaColoRN_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaColoRN,FruitsTree_UsaColoRN_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaColoRS,FruitsTree_UsaColoRS_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaColoRS,FruitsTree_UsaColoRS_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaColoRS,FruitsTree_UsaColoRS_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaColoRS,FruitsTree_UsaColoRS_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstE,FruitsTree_UsaCstE_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstE,FruitsTree_UsaCstE_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstE,FruitsTree_UsaCstE_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstE,FruitsTree_UsaCstE_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstNE,FruitsTree_UsaCstNE_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstNE,FruitsTree_UsaCstNE_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstNE,FruitsTree_UsaCstNE_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstNE,FruitsTree_UsaCstNE_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstSE,FruitsTree_UsaCstSE_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstSE,FruitsTree_UsaCstSE_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstSE,FruitsTree_UsaCstSE_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaCstSE,FruitsTree_UsaCstSE_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaPacNW,FruitsTree_UsaPacNW_IRR_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaPacNW,FruitsTree_UsaPacNW_IRR_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaPacNW,FruitsTree_UsaPacNW_RFD_hi,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,FruitsTree_UsaPacNW,FruitsTree_UsaPacNW_RFD_lo,NOx_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_ArkWhtRedR,Fruits_ArkWhtRedR_IRR_hi,OC_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_ArkWhtRedR,Fruits_ArkWhtRedR_IRR_lo,OC_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_ArkWhtRedR,Fruits_ArkWhtRedR_RFD_hi,OC_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
Fruits,Fruits_ArkWhtRedR,Fruits_ArkWhtRedR_RFD_lo,OC_AWB,Agriculture (AWB),Fruits,Fires - Agricultural Field Burning,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
